sku;family;categories;weight;power_requirements;description-fr_FR-print;description-fr_FR-mobile;description-en_US-print;description-en_US-mobile;description-de_DE-print;description-de_DE-mobile;name;release_date;picture;price;vendor
11090327;loudspeakers;loudspeakers,audio_video_sales,speed_link;;;;;"With their classic slimline design, VENTO XL Stereo Speakers are the perfect match for any desktop – and thanks to their detachable stands they can be positioned vertically or horizontally such as beneath the monitor thereby saving space. In addition, as they are USB powered the speakers don’t require a separate AC adapter. The greatly increased volume of the speaker enclosures compared to those on the more compact VENTO version delivers stereo sound with even more oomph on the PC – plus there’s a practical 3.5mm jack for connecting a set of headphones.\n\n- Active stereo speakers;\n- 2W RMS output power;\n- frequency range: 80Hz to 18kHz;\n- USB powered – no AC adapter required (5V, min. 500mA);\n- power saving;\n- large driver units for high volume sound;\n- volume control with on/off switch function;\n- 3.5mm adjustable-volume headphone jack;\n- slimline, classic design – ideal for flatscreens;\n- detachable stands for variable positioning: vertical or horizontal;\n- robust technology;\n- 1.3m cable;\n- speaker dimensions: 92 × 55 × 240mm (W × D × H).";"VENTO XL Stereo Speakers, 2W RMS, 80Hz - 18kHz, 1.3m, black";"Mit ihrem zeitlos schlanken Design passen die VENTO-XL-Stereo-Lautsprecher auf jeden Schreibtisch – dank des abnehmbaren Standfußes nicht nur stehend, sondern auch liegend, etwa platzsparend unter dem Bildschirm. Aufgrund des praktischen USB-Stromanschlusses benötigen die Lautsprecher außerdem kein separates Netzteil. Das gegenüber dem VENTO deutlich erhöhte Volumen der Lautsprechergehäuse sorgt für einen noch kraftvolleren Stereo-Klang am PC, und für den Anschluss eines Kopfhörers steht eine praktische 3,5-Millimeter-Buchse bereit.\n\n- Aktive Stereo-Lautsprecher;\n- 2W RMS Ausgangsleistung;\n- Frequenzgang von 80Hz bis 18kHz;\n- kein Netzteil nötig dank Stromversorgung über USB (5V, mind. 500mA);\n- energiesparend;\n- große Treibereinheiten für hohes Klangvolumen;\n- stufenloser Lautstärkeregler mit Ein-/Aus-Schalterfunktion;\n- regelbarer 3,5mm-Kopfhörerausgang;\n- schlankes, zeitloses Design – ideal für Flachbildschirme;\n- abnehmbarer Standfuß für variable Positionierung: stehend oder liegend;\n- robuste Technik;\n- 1,3m Kabellänge;\n- Abmessungen pro Lautsprecher: 92 × 55 × 240mm (B × T × H).";"VENTO XL Stereo Speakers, 2W RMS, 80Hz - 18kHz, 1.3m, schwarz";"Speed-Link SL-8020-BK loudspeaker";2011-09-25;;"566.92 EUR";speed_link
11111340;loudspeakers;loudspeakers,audio_video_sales,sandberg;;;;"Le Sandberg Play Speaker Set 2.1 est un ensemble de haut-parleurs avec amplificateur intégré. Le caisson de basse avec basses réglables est intégré dans un boîtier en bois solide et deux haut-parleurs plats élégants offrent des aigus d’une grande pureté. L’ensemble de haut-parleurs est parfait pour une utilisation avec un ordinateur, mais peut également être utilisé avec d’autres sources audio, telles que des lecteurs MP3 et des téléviseurs. Il combine simplicité, rapidité d’installation et commande du volume conviviale avec rétroéclairage bleu sur l’avant du caisson de basse.";;"The Sandberg Play Speaker Set 2.1 is a speaker set with built-in amplifier. The subwoofer with adjustable bass comes in a solid wood housing and two elegant flat panel speakers produce pure treble. The speaker set is perfect for use with a computer, but can also be used for other audio sources such as MP3 players and TVs. The set offers a unique simplicity and quick installation as well as a user-friendly volume control with blue backlight on the front of the subwoofer.";;"Das Sandberg Play Speaker Set 2.1 ist ein Lautsprecherset mit eingebautem Verstärker. Der Subwoofer mit einstellbarem Bass befindet sich in einem robusten Holzgehäuse und zwei elegante Lautsprecher in flachem Design sorgen für klare, hohe Töne. Das Lautsprecherset ist perfekt geeignet zur Verwendung mit einem Computer, kann aber auch für andere Audioquellen wie z. B. MP3-Player und Fernseher verwendet werden. Dieses Set bietet einmalige Einfachheit und schnelle Installation sowie eine benutzerfreundliche Lautstärkenregelung mit blauer Hintergrundbeleuchtung an der Vorderseite des Subwoofers.";"Sandberg Play Speaker Set 2.1 EU";2011-09-29;images/11111340-5642.jpg;"889.58 EUR,480.18 USD";sandberg
11111341;loudspeakers;loudspeakers,audio_video_sales,sandberg;;;;"Le Sandberg Play Speaker Set 2.1 est un ensemble de haut-parleurs équipé d'un amplificateur intégré. Le caisson de basse à basses réglables se trouve dans une robuste enceinte en bois et deux élégants haut-parleurs à panneau plat produisent de purs aigus. L'ensemble de haut-parleurs convient parfaitement à une utilisation avec un ordinateur et peut également s'utiliser avec d'autres sources audio, par exemple des lecteurs MP3 et des téléviseurs. L'ensemble combine une simplicité unique et une installation rapide, ainsi qu'un réglage convivial du volume avec un rétroéclairage bleu situé à l'avant du caisson de basse.";;"The Sandberg Play Speaker Set 2.1 is a speaker set with built-in amplifier. The subwoofer with adjustable bass comes in a solid wood housing and two elegant flat panel speakers produce pure treble. The speaker set is perfect for use with a computer, but can also be used for other audio sources such as MP3 players and TVs. The set offers a unique simplicity and quick installation as well as a user-friendly volume control with blue backlight on the front of the subwoofer.";;"Das Sandberg Play Speaker Set 2.1 ist ein Lautsprecherset mit eingebautem Verstärker. Der Subwoofer mit einstellbarem Bass befindet sich in einem robusten Holzgehäuse und zwei elegante Lautsprecher in flachem Design sorgen für klare, hohe Töne. Das Lautsprecherset ist perfekt geeignet zur Verwendung mit einem Computer, kann aber auch für andere Audioquellen wie z. B. MP3-Player und Fernseher verwendet werden. Dieses Set bietet einmalige Einfachheit und schnelle Installation sowie eine benutzerfreundliche Lautstärkenregelung mit blauer Hintergrundbeleuchtung an der Vorderseite des Subwoofers.";"Sandberg Play Speaker Set 2.1 UK";2011-09-29;images/11111341-4334.jpg;"418.6 EUR,249.33 USD";sandberg
11143318;loudspeakers;loudspeakers,audio_video_sales,trust;;;"Enceinte stéréo portable avec batterie rechargeable et lecteur MP3 intégré. Écoutez de la musique provenant d'une carte SD ou d'une USB (max. 16 Go). Fonctionne avec presque l'ensemble des lecteurs MP3, tablettes tactiles, ordinateurs portables ou téléphones mobiles. Boutons pour le réglage du volume, piste suivante/précédente, pause et marche/arrêt. Avec sacoche de transport et câble de charge USB.";"Enceinte stéréo portable avec batterie rechargeable et lecteur MP3 intégré";"Portable stereo speaker with rechargeable battery and built-in mp3 player. Play music from SD card or USB stick (max 16GB). Works with virtually every MP3 player, touch tablet, notebook or mobile phone. Buttons for volume up/down, next/previous track, pause and on/off. Including carry bag and USB charge cable.";"Portable stereo speaker with rechargeable battery and built-in mp3 player";"Tragbarer Stereolautsprecher mit aufladbarer Batterie und integriertem MP3-Player. Musikwiedergabe von SD-Karte oder USB-Stick (max. 16 GB). Funktioniert mit praktisch jedem MP3-Player, Touch-Tablet, Notebook oder Mobiltelefon. Tasten für Lauter/Leiser, Nächste/Vorige Nummer, Pause und Aus. Inklusive Aufbewahrungstasche und USB-Ladekabel.";"Tragbarer Stereolautsprecher mit aufladbarer Batterie und integriertem MP3-Player";"Trust Zazy Portable Speaker";2011-10-06;images/11143318-Trust.jpg;"736.77 EUR";trust
11147587;loudspeakers;loudspeakers,audio_video_sales,sweex;;;;"2.0 Speaker Set USB";"- USB Powered\n- Magnetically Shielded";"2.0 Speaker Set USB";;"2.0 Speaker Set USB";"Sweex SP040 loudspeaker";2011-10-07;;"124.2 EUR,384.23 USD";sweex
11147588;loudspeakers;loudspeakers,audio_video_sales,sweex;;;;"2.0 Speaker Set USB";"- USB Powered\n- Magnetically Shielded";"2.0 Speaker Set USB";;"2.0 Speaker Set USB";"Sweex SP041 loudspeaker";2011-10-07;images/11147588-Sweex.jpg;"521.72 EUR,225.37 USD";sweex
11164822;loudspeakers;loudspeakers,audio_video_sales,philips;;;"<b>Élégance et qualité audio exceptionnelle, sans fil avec AirPlay</b>\nL'obsession du son\n\nCette enceinte sans fil Philips Fidelio vous laisse la liberté d'écouter des morceaux directement à partir de votre iPod/iPhone/iPad ou depuis iTunes sur votre ordinateur, tout cela sans fil grâce à AirPlay. Élégante et compacte, elle emplit votre maison d'un son haute qualité, sans l'encombrer inutilement.\n\nSon limpide\n- SoundAvia pour des performances sonores équilibrées\n- Puissance de sortie totale de 10 W RMS\n\nÉlégante et compacte\n- Design compact pour tous les intérieurs et tous les modes de vie\n\nPolyvalence accrue\n- Technologie de diffusion de la musique sans fil AirPlay\n- Écoutez et chargez simultanément votre iPod/iPhone/iPad\n- Entrée AUX, pour une connexion facile à la plupart des périphériques électroniques\n- Découvrez et partagez de la musique et bien plus via l'appli Fidelio gratuite";"Enceinte sans fil avec AirPlay";"<b>Elegance and superb audio, wirelessly with AirPlay</b>\nObsessed with sound\n\nThis Philips Fidelio wireless speaker gives you the freedom to play songs directly from\nyour iPod/iPhone/iPad, and from your computer’s iTunes - wirelessly via AirPlay. Elegant\nand compact, it fills your home with great music, not clutter.\n\n<b>Crystal clear sound</b>\n- SoundAvia for well-balanced sound performance\n- 10 W RMS total output power\n\n<b>Elegant and compact</b>\n- Compact design for any space, any lifestyle\n\n<b>Advanced versatility</b>\n- Stream music with AirPlay wireless technology\n- Play and charge your iPod/iPhone/iPad simultaneously\n- AUX-in for easy connection to almost any electronic device\n- Discover, share music and more features via free Fidelio app";"Wireless speaker with AirPlay";"<b>Eleganz und erstklassige Audio-Qualität, kabellos dank AirPlay</b>\nBegeistert von Sound\n\nDieser kabellose Philips Fidelio-Lautsprecher ermöglicht es Ihnen, Titel direkt von Ihrem iPod/iPhone/iPad und über iTunes auf Ihrem Computer abzuspielen, und das ganze kabellos dank AirPlay. Dieser elegante und kompakte Lautsprecher erfüllt Ihr Zuhause mit großartiger Musik ganz ohne Kabelgewirr.\n\nKristallklarer Klang\n- SoundAvia für eine ausgewogene Klangleistung\n- 10 W RMS Gesamtausgangsleistung\n\nElegant und kompakt\n- Kompaktes Design mit minimalem Platzbedarf für jeden Lebensstil\n\nNoch vielseitiger\n- Musikübertragung mit kabelloser AirPlay-Technologie\n- Gleichzeitiges Wiedergeben und Aufladen Ihres iPods/iPhones/iPads\n- AUX-Eingang für einfaches Anschließen an nahezu jedes elektronische Gerät\n- Entdecken Sie Musik und weitere Funktionen, und teilen Sie diese über die kostenlose Fidelio\nApp";"Kabelloser Lautsprecher mit AirPlay";"Philips AD7000W";2011-10-09;images/11164822-Philips.jpg;"145.54 EUR,756.04 USD";philips
11199644;loudspeakers;loudspeakers,audio_video_sales,trust;;;;;"- High quality speaker set with attractive design and rich sound, with a total RMS output of 12 Watt (24 Watt peak power).\n- Easy to reach volume control, power switch and headphone connection.\n- Compact design that does not take a lot of space on your desk.";"Trust Pulsion 2.0 Speaker Set UK, 12W, 3.5mm";;;"Trust Pulsion 2.0";2011-10-14;images/15743_11199644-2504.jpg;"190.86 EUR,706.55 USD";trust
11283547;loudspeakers;loudspeakers,audio_video_sales,tacens;;;;;"The new generation vibrational TACENS speaker is designed to amaze and enjoy music anywhere. This new next-generation vibrational driver is able to create a unique, rich sound over any solid surface. TACENS Ovum is a small and light gadget that turn any object in speaker. Designed\nspecifically for surfaces and solid objects not too hard or thick like cardboard objects, paper, plastic or objects/surfaces made of thin metal or wood. Highlights its ability to adhere to any object or surface at any angle, even upside down, giving you the ability to use almost anything. The resonance amplification power is impressive depending of the size and characteristics of the object we use. It uses the standard headphone jack connector, making it the perfect companion to any audio device that has this connector: netbooks, Pads, mobile phones, MP3, MP4 ... The sound characteristics vary depending on the material and shape of the object or surface you use... the imagination is your limit!. Ovum TACENS revolutionize the way you hear music. Recommended for surfaces not too hard or thick (paper, cardboard, plastic, ...)\n\n- Converts almost any object or solid surface in an impressive omni-directional vibration speaker.\n- Lightweight and portable works with any standard headphone output device.\n- Capable of an incredible sound quality with a high frequency range and powerful bass.\n- The vibration of sound waves react on different types of surfaces and objects, creating different sound effects. The more hollow is the object the better resonance and sound you will get.\n- Dual Powered by batteries (2xAA) or USB.\n- Soft black rubber finishю";"Ovum vibrational speaker (2xAAA)";;;"Tacens Ovum";2011-10-27;images/11283547-1756.jpg;"999.66 EUR,731.74 USD";tacens
11313276;loudspeakers;loudspeakers,audio_video_sales,ion;;;;;"<b>Be a singing sensation with your PC or iPad!</b>\nDo you love to sing? If you have a computer, iPad all you need is DISCOVER KARAOKE to be the star of the show. DISCOVER KARAOKE is a complete karaoke system for your computer or iPad. This easy-to-use, compact karaoke package eliminates the need for more expensive and bulky karaoke machines. Have the time of your life singing duets with DISCOVER KARAOKE's two included microphones, and give your vocals a professional polish by adding DISCOVER KARAOKE's adjustable echo effect. All this makes DISCOVER KARAOKE the perfect choice for creating an instant party, without a complicated setup.";"Discover Karaoke, 2x Mic, USB 2.0, Silver";;;"ION DISCOVER KARAOKE";2011-10-31;images/11313276-3784.jpg;"163.03 EUR,968.04 USD";ion
11813927;loudspeakers;loudspeakers,audio_video_sales,trust;;;"Jeu d'enceintes élégantes produisant un son superbe grâce à une puissance en sortie (crête) de 36 W (18 W RMS). Réglage du volume et des basses très accessible et connexion pour casque à l'avant. Connexion d'entrée audio supplémentaire pour votre iPod, iPhone, lecteur MP3, etc.. ";"Jeu d'enceintes élégantes produisant un son superbe grâce à une puissance en sortie (crête) de 36 W (18 W RMS)";"Stylish speaker set producing a rich sound with a powerful 36W peak power output (18 Watt RMS). Easy to reach volume and bass controls and headphone connection at the front. Extra audio input connection for your iPod, iPhone, MP3 player etc. ";"Stylish speaker set producing a rich sound with a powerful 36W peak power output (18 Watt RMS)";"Elegantes Lautsprecherset mit vollem Klang und leistungsstarker 36 W-Spitzenausgangsleistung (18 Watt RMS). Lautstärke- und Bassregler sowie Kopfhöreranschluss leicht erreichbar an der Vorderseite. Zusätzlicher Audioeingang für iPod, iPhone, MP3-Player usw.. ";"Elegantes Lautsprecherset mit vollem Klang und leistungsstarker 36 W-Spitzenausgangsleistung (18 Watt RMS)";"Trust Tytan 2.0 Speaker Set";2011-11-24;;"654.28 EUR,485.5 USD";trust
